iteration,timestamp,P79,ScadaCommand_P79,ScadaCommand_P1,ScadaCommand_V1,ScadaCommand_V2,T41,T42,P1,J2,J13,V1F,V2F
149.0,2025-01-16 11:41:31.891702,0.0,0,1,,,6.566673278808594,6.432518005371094,1.0,67.46043395996094,62.764766693115234,192.93365478515625,79.18827056884766
150.0,2025-01-16 11:41:39.970923,0.0,0,1,,,6.662878513336182,6.490821361541748,1.0,67.48004913330078,62.80091857910156,192.08778381347656,79.0000228881836
151.0,2025-01-16 11:41:48.220951,0.0,0,1,,,6.756514549255371,6.613025665283203,1.0,67.4994125366211,62.837806701660156,191.2671356201172,78.80010986328125
152.0,2025-01-16 11:41:56.601657,0.0,0,1,,,6.847938060760498,6.613025665283203,1.0,67.51854705810547,62.875205993652344,190.4670867919922,78.59149169921875
153.0,2025-01-16 11:42:04.667007,0.0,0,1,,,6.937399387359619,6.675997734069824,1.0,67.53748321533203,62.91297149658203,189.68479919433594,78.37589263916016
154.0,2025-01-16 11:42:12.865748,0.0,0,1,,,6.937399387359619,6.739863872528076,1.0,67.55622863769531,62.951019287109375,188.91819763183594,78.15452575683594
155.0,2025-01-16 11:42:20.728881,0.0,0,0,,,7.025084972381592,6.86961030960083,1.0,67.57479858398438,62.98927688598633,188.16580200195312,77.92826080322266
156.0,2025-01-16 11:42:28.317583,0.0,0,0,,,6.970096588134766,6.841618061065674,0.0,58.177757263183594,58.089454650878906,-24.747238159179688,-8.17585277557373
157.0,2025-01-16 11:42:36.837833,0.0,0,0,,,6.846912384033203,6.841618061065674,0.0,58.09879684448242,58.044960021972656,-20.84004020690918,-9.10076904296875
158.0,2025-01-16 11:42:44.995727,0.0,0,0,,,6.7320051193237305,6.811075210571289,0.0,58.005096435546875,57.97217559814453,-18.773244857788086,-11.167561531066895
159.0,2025-01-16 11:42:53.484954,0.0,0,0,,,6.630694389343262,6.719840049743652,0.0,57.91339874267578,57.89387893676758,-17.101980209350586,-12.838822364807129
160.0,2025-01-16 11:43:01.443989,0.0,0,0,,,6.533751487731934,6.719840049743652,0.0,57.82543182373047,57.812957763671875,-16.002037048339844,-13.938762664794922
161.0,2025-01-16 11:43:09.927752,0.0,0,0,,,6.439857482910156,6.66305685043335,0.0,57.738853454589844,57.7310905456543,-15.092184066772461,-14.848613739013672
