iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,J1S_LEVEL,J2S_LEVEL,P2_FLOW,P2_STATUS,P1_FLOW,P1_STATUS,V13_FLOW,V13_STATUS,V24_FLOW,V24_STATUS,plc3AttackerUnit,plc2AttackerUnit
464,2025-07-29 00:28:46.533753,6.99147462366412,6.966166741878539,58.0060435193597,58.0084951069298,58.03086323730757,58.261103877853806,58.03193742332961,58.00604354240185,58.00849515397638,0.0,0.0,0.0,0.0,-7.70641909070946,1.0,-15.734671271729894,1.0,0,0
465,2025-07-29 00:28:57.679702,6.926559498124727,6.908222102474765,57.94410774355693,57.946901837545184,57.96820303542836,58.2031586194253,57.96924998466969,57.94410776623344,57.9469018849574,0.0,0.0,0.0,0.0,-7.584132367242091,1.0,-15.856960892506322,1.0,0,0
466,2025-07-29 00:29:09.238259,6.861951759200932,6.849970067231601,57.882189469557225,57.885312669573,57.90563476712351,58.144906019716906,57.90665726337783,57.88218949190137,57.885312717317575,0.0,0.0,0.0,0.0,-7.472971310562571,1.0,-15.968119051876783,1.0,0,0
467,2025-07-29 00:29:21.347057,6.797623139001989,6.7914389291766195,57.82029153485436,57.82372864397925,57.84315275482421,58.086374366702024,57.844153261181894,57.820291556896194,57.82372869202614,0.0,0.0,0.0,0.0,-7.371863916318944,1.0,-16.06922354881135,1.0,0,0
468,2025-07-29 00:29:33.384693,6.733548156692572,6.732654151960107,57.42866113974691,57.43702448448062,57.47818986822275,58.027509526865124,57.480365291779435,57.42866117320819,57.437024558892595,0.0,0.0,0.0,0.0,-11.19108512909861,1.0,-24.886998243118796,1.0,0,0
469,2025-07-29 00:29:46.471986,6.6353178333340965,6.641790114450462,57.33347135973947,57.34226264658027,57.3822767649087,57.936644834898075,57.384424918817935,57.333471392935984,57.34226272125702,0.0,0.0,0.0,0.0,-11.102534672318143,1.0,-24.975551597208323,1.0,0,0
470,2025-07-29 00:29:59.718307,6.537309290376493,6.550704289228228,57.23830672742156,57.24750850365239,57.28643767716055,57.84555839460752,57.28856039539987,57.23830676036959,57.247508578577595,0.0,0.0,0.0,0.0,-11.019431156569226,1.0,-25.058646421030062,1.0,0,0
471,2025-07-29 00:30:16.005824,6.4395087827779225,6.459410443373632,57.14316690474506,57.15276183135411,57.19066880401218,57.754263970588994,57.19276778636549,57.14316693745986,57.15276190651254,0.0,0.0,0.0,0.0,-10.94142690476474,1.0,-25.13664777552549,1.0,0,0
472,2025-07-29 00:30:29.314130,6.341903445108814,6.367921425777505,57.048052093940996,57.05802301800906,57.09496683542822,57.662774409488875,57.097043654548465,57.04805212643682,57.05802309338645,0.0,0.0,0.0,0.0,-10.868191623671919,1.0,-25.20988015930925,1.0,0,0
473,2025-07-29 00:30:43.266941,6.244481264872671,6.276249259578406,56.95296188887976,56.96329189846611,56.999328356284835,57.57110173229676,57.00138447108103,56.95296192116999,56.9632919740491,0.0,0.0,0.0,0.0,-10.799426890457653,1.0,-25.278641995214457,1.0,0,0
474,2025-07-29 00:30:56.320597,6.147230999736059,6.184405184126911,56.85789586642403,56.86856843105409,56.90375013243755,57.479257176369984,56.90578689685107,56.857895898521164,56.86856850683018,0.0,0.0,0.0,0.0,-10.734848768834127,1.0,-25.343223014147043,1.0,0,0
475,2025-07-29 00:31:09.582947,6.0501421289082,6.092399715963788,56.76285341246968,56.773852400150666,56.808229010467436,57.38725125637172,56.8102476825899,56.76285344438544,56.77385247610812,0.0,0.0,0.0,0.0,-10.674190706367881,1.0,-25.40388107661329,1.0,0,0
476,2025-07-29 00:31:23.069826,5.953204798449915,6.000242695140863,56.66783422811787,56.679144034540734,56.71276217210719,57.29509381064558,56.71476391950815,56.66783425986323,56.679144110668595,0.0,0.0,0.0,0.0,-10.617197739861695,1.0,-25.460874043119475,1.0,0,0
477,2025-07-29 00:31:36.658404,5.856409795515954,5.907943348534455,67.34699073335841,62.37871810079536,57.53416556483326,57.20302560031626,57.50084881552699,67.34699015153757,62.37871786052939,0.0,0.0,311.02388496764246,1.0,194.58929703318972,1.0,80.35666974365085,1.0,0,0
478,2025-07-29 00:31:49.083482,5.93343889839888,5.974939447219703,67.36276893796165,62.41655401261867,57.60468149162846,57.27002135718922,57.57168435568309,67.36276835789546,62.41655377308457,0.0,0.0,310.1922647698488,1.0,194.00245287783946,1.0,80.11189638239102,1.0,0,0
479,2025-07-29 00:32:01.965390,6.00972777173884,6.041785070026634,67.37848197222883,62.454294877433504,57.67465523697968,57.336866609252844,57.64196911050293,67.37848139390651,62.45429463863178,0.0,0.0,309.36407949821506,1.0,193.419212974959,1.0,79.86695497720575,1.0,0,0
480,2025-07-29 00:32:15.106073,6.085293170011671,6.108467153785164,67.4245771437484,62.57535983629166,57.78836306724346,57.403558539765676,57.75543954498187,67.42457656760537,62.575359596123256,0.0,0.0,306.93454606139824,1.0,192.69035431875636,1.0,80.32404024902462,1.0,0,0
481,2025-07-29 00:32:29.006033,6.165332114099415,6.179383123675568,67.44117861543545,62.61520869959542,57.86176387260655,57.47447401917868,57.8291544318788,67.44117804112862,62.61520846020706,0.0,0.0,306.05953401058304,1.0,192.07623489592152,1.0,80.06315495208582,1.0,0,0
482,2025-07-29 00:32:42.668530,6.244639666329801,6.250093323308558,67.45771174225413,62.65493779476461,57.93461225080163,57.54518370474468,57.90230941608519,67.45771116977278,62.65493755615631,0.0,0.0,305.1881242056729,1.0,191.46571393093836,1.0,79.80226386052891,1.0,0,0
483,2025-07-29 00:32:54.877978,6.323230102130571,6.3205873085642565,67.4741769243625,62.694542667075616,58.00691429166483,57.61567715400079,57.974910920135066,67.47417635369605,62.69454242924724,0.0,0.0,304.32029555558205,1.0,190.85872188838948,1.0,79.54141912591695,1.0,0,0
484,2025-07-29 00:33:07.027321,6.401117098659143,6.390855251354569,67.49057381302804,62.73401976905487,58.07867594168416,57.685944540429794,58.04696520566378,67.49057324416599,62.7340195320061,0.0,0.0,303.4560664409188,1.0,190.25524138442051,1.0,79.28067869443112,1.0,0,0
485,2025-07-29 00:33:19.079326,6.478313762734544,6.460887907546676,67.50690213562972,62.77336404040977,58.1499030774673,57.75597662133876,58.1184784443809,67.50690156856173,62.77336380414019,0.0,0.0,302.59545123068887,1.0,189.6552202674684,1.0,79.0200802310892,1.0,0,0
486,2025-07-29 00:33:31.215883,6.554832665694325,6.530676564699812,67.52316200218162,62.81257209569816,58.220601518553565,57.82576468567468,58.18945673158662,67.52316143689744,62.81257186020722,0.0,0.0,301.73844412639255,1.0,189.05862956444253,1.0,78.75966719552707,1.0,0,0
487,2025-07-29 00:33:42.622333,6.630685877716578,6.600213023213411,67.53935328856096,62.85164050394089,58.290776979587896,57.89530053513812,58.25990604197398,67.53935272505043,62.851640269227914,0.0,0.0,300.88505167015734,1.0,188.46542871301608,1.0,78.49947725276252,1.0,0,0
488,2025-07-29 00:33:54.908261,6.705884994541808,6.669489562999989,67.55547577583198,62.89056564599472,58.36043507433769,57.964576450859745,58.32983223446824,67.55547521408509,62.89056541205893,0.0,0.0,300.0352854014074,1.0,187.87558294548035,1.0,78.2395480678133,1.0,0,0
489,2025-07-29 00:34:06.671686,6.7804411631030606,6.738498911650706,67.5715295208965,62.92934452735556,58.42958133871409,58.0335851615912,58.39924107511421,67.57152896090332,62.92934429419603,0.0,0.0,299.1891423210238,1.0,187.2890574941266,1.0,77.9799317922425,1.0,0,0
490,2025-07-29 00:34:18.689878,6.854365108305678,6.807234223428927,67.5875147083137,62.96797439108805,58.498221219572514,58.102319822693985,58.46813822746952,67.5875141500644,62.967974158703775,0.0,0.0,298.34661270146506,1.0,186.70582338586428,1.0,77.72064580990445,1.0,0,0
491,2025-07-29 00:34:30.635138,6.9276671567648895,6.875689056249615,67.60343105915001,63.006452205217336,58.56636002992236,58.17077399310947,58.536529210935875,67.60343050263486,63.00645197360722,0.0,0.0,297.50771124445544,1.0,186.1258342637484,1.0,77.461730683126,1.0,0,0
492,2025-07-29 00:34:41.902740,7.000357253678123,6.943857344548455,67.5028171644657,62.724132869894824,58.48388679343164,58.238906590526106,58.45661420555201,67.50281660855403,62.72413264750469,0.0,0.0,302.81075738324773,1.0,185.92400192005698,1.0,74.37811885665724,1.0,0,0
493,2025-07-29 00:34:53.387869,7.051092379680157,6.994645317383289,57.51008769308236,57.518440057991945,57.58276868689425,58.28945426096769,57.58592607521181,57.51008773424276,57.51844014393259,0.0,0.0,0.0,0.0,-13.766048274419518,1.0,-28.742745831209504,1.0,0,0
494,2025-07-29 00:35:04.605738,6.933897038906237,6.889040796539319,57.39780917444986,57.4067541760382,57.469300110070456,58.183848710717314,57.47241273247501,57.397809215244976,57.40675426234415,0.0,0.0,0.0,0.0,-13.643877443314523,1.0,-28.864925354241677,1.0,0,0
495,2025-07-29 00:35:17.101416,6.817008550192981,6.783129423242167,57.28555089580446,57.29507327388076,57.355925030315,58.07793636246015,57.35899562594209,57.28555093625423,57.29507336053205,0.0,0.0,0.0,0.0,-13.528379114973177,1.0,-28.980420785273964,1.0,0,0
496,2025-07-29 00:35:28.254466,6.7004099910177635,6.676928124038585,57.173314391132706,57.183398029982854,57.24263994086422,57.971734139729065,57.24567105939312,57.173314431255925,57.18339811696071,0.0,0.0,0.0,0.0,-13.41916215267247,1.0,-29.08964064488373,1.0,0,0
497,2025-07-29 00:35:40.301681,6.584085439380378,6.570452814087361,57.061101109714826,57.071729184534284,57.1294415106644,57.86525795487613,57.13243552589871,57.061101149529144,57.07172927182101,0.0,0.0,0.0,0.0,-13.315852803543748,1.0,-29.192944199394333,1.0,0,0
498,2025-07-29 00:35:52.057993,6.468019919505979,6.4637184737024524,56.948912062092454,56.96006729708278,57.0163263977966,57.75852278556791,57.019285522367525,56.94891210161455,56.96006738466173,0.0,0.0,0.0,0.0,-13.218120774354247,1.0,-29.290676228583834,1.0,0,0
499,2025-07-29 00:36:04.674764,6.352199334911943,6.356739208771452,56.83674775264997,56.84841258925183,56.903291200827994,57.65154273517548,56.906217500252566,56.83674779189557,56.84841267710728,0.0,0.0,0.0,0.0,-13.12564446379838,1.0,-29.38314964183064,1.0,0,0
500,2025-07-29 00:36:16.271091,6.236610401391488,6.249528301137243,56.724608489957525,56.73676520166761,56.79033260454185,57.5443310831742,56.793228008396625,56.72460852894146,56.73676528978472,0.0,0.0,0.0,0.0,-13.038131243661155,1.0,-29.470665759276926,1.0,0,0
